"住所CD","都道府県CD","市区町村CD","町域CD","郵便番号","事業所フラグ","廃止フラグ","都道府県","都道府県カナ","市区町村","市区町村カナ","町域","町域カナ","町域補足","京都通り名","字丁目","字丁目カナ","補足","事業所名","事業所名カナ","事業所住所","新住所CD"
289113600,12,12230,122300020,"289-1136",0,0,"千葉県","チバケン","八街市","ヤチマタシ","根古谷","ネゴヤ",,,,,,,,,
289111400,12,12230,122300021,"289-1114",0,0,"千葉県","チバケン","八街市","ヤチマタシ","東吉田","ヒガシヨシダ",,,,,,,,,
289110400,12,12230,122300022,"289-1104",0,0,"千葉県","チバケン","八街市","ヤチマタシ","文違","ヒジカイ",,,,,,,,,
289114500,12,12230,122300023,"289-1145",0,0,"千葉県","チバケン","八街市","ヤチマタシ","みどり台","ミドリダイ",,,,,,,,,
289113800,12,12230,122300024,"289-1138",0,0,"千葉県","チバケン","八街市","ヤチマタシ","用草","モチクサ",,,,,,,,,
289114300,12,12230,122300025,"289-1143",0,0,"千葉県","チバケン","八街市","ヤチマタシ","八街い","ヤチマタイ",,,,,,,,,
289110300,12,12230,122300026,"289-1103",0,0,"千葉県","チバケン","八街市","ヤチマタシ","八街に","ヤチマタニ",,,,,,,,,
289110700,12,12230,122300027,"289-1107",0,0,"千葉県","チバケン","八街市","ヤチマタシ","八街は","ヤチマタハ",,,,,,,,,
289111300,12,12230,122300028,"289-1113",0,0,"千葉県","チバケン","八街市","ヤチマタシ","八街へ","ヤチマタヘ",,,,,,,,,
289111500,12,12230,122300029,"289-1115",0,0,"千葉県","チバケン","八街市","ヤチマタシ","八街ほ","ヤチマタホ",,,,,,,,,
289119200,12,12230,122300029,"289-1192",1,0,"千葉県","チバケン","八街市","ヤチマタシ","八街ほ","ヤチマタホ",,,,,,"八街市役所","ヤチマタシヤクシヨ","八街ほ３５－２９",
289114400,12,12230,122300030,"289-1144",0,0,"千葉県","チバケン","八街市","ヤチマタシ","八街ろ","ヤチマタロ",,,,,,,,,
289112400,12,12230,122300031,"289-1124",0,0,"千葉県","チバケン","八街市","ヤチマタシ","山田台","ヤマダダイ",,,,,,,,,
289113300,12,12230,122300032,"289-1133",0,0,"千葉県","チバケン","八街市","ヤチマタシ","吉倉","ヨシクラ",,,,,,,,,
270130000,12,12231,122310000,"270-1300",0,0,"千葉県","チバケン","印西市","インザイシ",,"　","（該当なし）",,,,,,,,
270132100,12,12231,122310001,"270-1321",0,0,"千葉県","チバケン","印西市","インザイシ","相嶋","アイジマ",,,,,,,,,
270230200,12,12231,122310050,"270-2302",0,0,"千葉県","チバケン","印西市","インザイシ","安食卜杭","アジキボックイ",,,,,,,,,
270135300,12,12231,122310002,"270-1353",0,0,"千葉県","チバケン","印西市","インザイシ","泉","イズミ",,,,,,,,,
270135100,12,12231,122310003,"270-1351",0,0,"千葉県","チバケン","印西市","インザイシ","和泉","イズミ",,,,,,,,,
270136000,12,12231,122310096,"270-1360",0,0,"千葉県","チバケン","印西市","インザイシ","泉野","イズミノ",,,,,,,,,
270232300,12,12231,122310051,"270-2323",0,0,"千葉県","チバケン","印西市","インザイシ","和泉屋","イズミヤ",,,,,,,,,
270161600,12,12231,122310052,"270-1616",0,0,"千葉県","チバケン","印西市","インザイシ","岩戸","イワト",,,,,,,,,
270134700,12,12231,122310004,"270-1347",0,0,"千葉県","チバケン","印西市","インザイシ","内野","ウチノ",,,,,,,,,
270136400,12,12231,122310005,"270-1364",0,0,"千葉県","チバケン","印西市","インザイシ","浦幡新田","ウラハタシンデン",,,,,,,,,
270136700,12,12231,122310006,"270-1367",0,0,"千葉県","チバケン","印西市","インザイシ","浦部","ウラベ",,,,,,,,,
270136800,12,12231,122310007,"270-1368",0,0,"千葉県","チバケン","印西市","インザイシ","浦部村新田","ウラベムラシンデン",,,,,,,,,
270135200,12,12231,122310008,"270-1352",0,0,"千葉県","チバケン","印西市","インザイシ","大塚","オオツカ",,,,,,,,,
270138300,12,12231,122310008,"270-1383",1,0,"千葉県","チバケン","印西市","インザイシ","大塚","オオツカ",,,,,,"フコク生命　千葉ニュータウン本社","フコクセイメイ　チバニユ－タウンホンシヤ","大塚２丁目１０番地",
270139300,12,12231,122310008,"270-1393",1,0,"千葉県","チバケン","印西市","インザイシ","大塚","オオツカ",,,,,,"みずほ銀行","ミズホギンコウ","大塚１丁目６－１",
270138100,12,12231,122310008,"270-1381",1,0,"千葉県","チバケン","印西市","インザイシ","大塚","オオツカ",,,,,,"三井住友海上火災保険　株式会社","ミツイスミトモカイジヨウカサイホケン　カブシキカイシヤ","大塚２丁目２－１",
270139500,12,12231,122310008,"270-1395",1,0,"千葉県","チバケン","印西市","インザイシ","大塚","オオツカ",,,,,,"（株）　竹中工務店　技術研究所","（カブ）　タケナカコウムテン　ギジユツケンキユウジヨ","大塚１丁目５－１",
270161200,12,12231,122310053,"270-1612",0,0,"千葉県","チバケン","印西市","インザイシ","大廻","オオバ",,,,,,,,,
270132700,12,12231,122310009,"270-1327",0,0,"千葉県","チバケン","印西市","インザイシ","大森","オオモリ",,,,,,,,,
270139600,12,12231,122310009,"270-1396",1,0,"千葉県","チバケン","印西市","インザイシ","大森","オオモリ",,,,,,"印西市役所","インザイシヤクシヨ","大森２３６４－２",
270135800,12,12231,122310010,"270-1358",0,0,"千葉県","チバケン","印西市","インザイシ","小倉","オグラ",,,,,,,,,
270135600,12,12231,122310011,"270-1356",0,0,"千葉県","チバケン","印西市","インザイシ","小倉台","オグラダイ",,,,,,,,,
270231800,12,12231,122310054,"270-2318",0,0,"千葉県","チバケン","印西市","インザイシ","押付","オシツケ",,,,,,,,,
270136300,12,12231,122310012,"270-1363",0,0,"千葉県","チバケン","印西市","インザイシ","鹿黒","カグロ",,,,,,,,,
270136900,12,12231,122310097,"270-1369",0,0,"千葉県","チバケン","印西市","インザイシ","鹿黒南","カグロミナミ",,,,,,,,,
270232200,12,12231,122310055,"270-2322",0,0,"千葉県","チバケン","印西市","インザイシ","笠神","カサガミ",,,,,,,,,
270239200,12,12231,122310055,"270-2392",1,0,"千葉県","チバケン","印西市","インザイシ","笠神","カサガミ",,,,,,"印西市役所　本埜支所","インザイシヤクシヨ　モトノシシヨ","笠神２５８７番地",
270161300,12,12231,122310056,"270-1613",0,0,"千葉県","チバケン","印西市","インザイシ","鎌苅","カマガリ",,,,,,,,,
270169400,12,12231,122310056,"270-1694",1,0,"千葉県","チバケン","印西市","インザイシ","鎌苅","カマガリ",,,,,,"日本医科大学　千葉北総病院","ニホンイカダイガク　チバホクソウビヨウイン","鎌苅１７１５",
270136200,12,12231,122310013,"270-1362",0,0,"千葉県","チバケン","印西市","インザイシ","亀成","カメナリ",,,,,,,,,
270231900,12,12231,122310057,"270-2319",0,0,"千葉県","チバケン","印西市","インザイシ","川向","カワムカイ",,,,,,,,,
270132600,12,12231,122310014,"270-1326",0,0,"千葉県","チバケン","印西市","インザイシ","木下","キオロシ",,,,,,,,,
270132300,12,12231,122310015,"270-1323",0,0,"千葉県","チバケン","印西市","インザイシ","木下東","キオロシヒガシ",,,,,,,,,
270132800,12,12231,122310016,"270-1328",0,0,"千葉県","チバケン","印西市","インザイシ","木下南","キオロシミナミ",,,,,,,,,
270135900,12,12231,122310017,"270-1359",0,0,"千葉県","チバケン","印西市","インザイシ","木刈","キカリ",,,,,,,,,
270231600,12,12231,122310058,"270-2316",0,0,"千葉県","チバケン","印西市","インザイシ","行徳","ギョウトク",,,,,,,,,
270134300,12,12231,122310018,"270-1343",0,0,"千葉県","チバケン","印西市","インザイシ","結縁寺","ケツエンジ",,,,,,,,,
270136500,12,12231,122310019,"270-1365",0,0,"千葉県","チバケン","印西市","インザイシ","高西新田","コウサイシンデン",,,,,,,,,
270232600,12,12231,122310059,"270-2326",0,0,"千葉県","チバケン","印西市","インザイシ","荒野","コウヤ",,,,,,,,,
270131800,12,12231,122310020,"270-1318",0,0,"千葉県","チバケン","印西市","インザイシ","小林","コバヤシ",,,,,,,,,
270131300,12,12231,122310021,"270-1313",0,0,"千葉県","チバケン","印西市","インザイシ","小林北","コバヤシキタ",,,,,,,,,
270131500,12,12231,122310022,"270-1315",0,0,"千葉県","チバケン","印西市","インザイシ","小林浅間","コバヤシセンゲン",,,,,,,,,
270131600,12,12231,122310023,"270-1316",0,0,"千葉県","チバケン","印西市","インザイシ","小林大門下","コバヤシダイモンシタ",,,,,,,,,
270230300,12,12231,122310060,"270-2303",0,0,"千葉県","チバケン","印西市","インザイシ","酒直卜杭","サカナオボックイ",,,,,,,,,
270231400,12,12231,122310061,"270-2314",0,0,"千葉県","チバケン","印西市","インザイシ","桜野","サクラノ",,,,,,,,,
270230500,12,12231,122310062,"270-2305",0,0,"千葉県","チバケン","印西市","インザイシ","佐野屋","サノヤ",,,,,,,,,
270231300,12,12231,122310063,"270-2313",0,0,"千葉県","チバケン","印西市","インザイシ","下井","シモイ",,,,,,,,,
270231700,12,12231,122310064,"270-2317",0,0,"千葉県","チバケン","印西市","インザイシ","下曽根","シモゾネ",,,,,,,,,
270230100,12,12231,122310065,"270-2301",0,0,"千葉県","チバケン","印西市","インザイシ","将監","ショウゲン",,,,,,,,,
270136600,12,12231,122310024,"270-1366",0,0,"千葉県","チバケン","印西市","インザイシ","白幡","シラハタ",,,,,,,,,
270230400,12,12231,122310066,"270-2304",0,0,"千葉県","チバケン","印西市","インザイシ","甚兵衛","ジンベエ",,,,,,,,,
270161400,12,12231,122310067,"270-1614",0,0,"千葉県","チバケン","印西市","インザイシ","瀬戸","セト",,,,,,,,,
270132200,12,12231,122310025,"270-1322",0,0,"千葉県","チバケン","印西市","インザイシ","浅間前","センゲンマエ",,,,,,,,,
270133700,12,12231,122310026,"270-1337",0,0,"千葉県","チバケン","印西市","インザイシ","草深","ソウフケ",,,,,,,,,
270133300,12,12231,122310027,"270-1333",0,0,"千葉県","チバケン","印西市","インザイシ","宗甫","ソウホ",,,,,,,,,
270134200,12,12231,122310028,"270-1342",0,0,"千葉県","チバケン","印西市","インザイシ","高花","タカバナ",,,,,,,,,
270232800,12,12231,122310068,"270-2328",0,0,"千葉県","チバケン","印西市","インザイシ","滝","タキ",,,,,,,,,
270232900,12,12231,122310069,"270-2329",0,0,"千葉県","チバケン","印西市","インザイシ","滝野","タキノ",,,,,,,,,
270132500,12,12231,122310029,"270-1325",0,0,"千葉県","チバケン","印西市","インザイシ","竹袋","タケフクロ",,,,,,,,,
270134600,12,12231,122310030,"270-1346",0,0,"千葉県","チバケン","印西市","インザイシ","多々羅田","タタラダ",,,,,,,,,
270135000,12,12231,122310031,"270-1350",0,0,"千葉県","チバケン","印西市","インザイシ","中央北","チュウオウキタ",,,,,,,,,
270138500,12,12231,122310031,"270-1385",1,0,"千葉県","チバケン","印西市","インザイシ","中央北","チュウオウキタ",,,,,,"イオンリテール　株式会社　イオン千葉ニュータウン店","イオンリテ－ル　カブシキガイシヤ　イオンチバニユ－タウンテン","中央北３－１－１",
270139200,12,12231,122310031,"270-1392",1,0,"千葉県","チバケン","印西市","インザイシ","中央北","チュウオウキタ",,,,,,"イオンモール　千葉ニュータウン","イオンモ－ル　チバニユ－タウン","中央北３丁目２",
270134000,12,12231,122310032,"270-1340",0,0,"千葉県","チバケン","印西市","インザイシ","中央南","チュウオウミナミ",,,,,,,,,
270161100,12,12231,122310070,"270-1611",0,0,"千葉県","チバケン","印西市","インザイシ","造谷","ツクリヤ",,,,,,,,,
270161800,12,12231,122310071,"270-1618",0,0,"千葉県","チバケン","印西市","インザイシ","つくりや台","ツクリヤダイ",,,,,,,,,
270232500,12,12231,122310072,"270-2325",0,0,"千葉県","チバケン","印西市","インザイシ","角田","ツノダ",,,,,,,,,
270134800,12,12231,122310048,"270-1348",0,0,"千葉県","チバケン","印西市","インザイシ","戸神","トカミ",,,,,,,,,
270134900,12,12231,122310049,"270-1349",0,0,"千葉県","チバケン","印西市","インザイシ","戸神台","トカミダイ",,,,,,,,,
270231500,12,12231,122310073,"270-2315",0,0,"千葉県","チバケン","印西市","インザイシ","中","ナカ",,,,,,,,,
270230600,12,12231,122310074,"270-2306",0,0,"千葉県","チバケン","印西市","インザイシ","中田切","ナカタギリ",,,,,,,,,
270231200,12,12231,122310075,"270-2312",0,0,"千葉県","チバケン","印西市","インザイシ","長門屋","ナガトヤ",,,,,,,,,
270232400,12,12231,122310076,"270-2324",0,0,"千葉県","チバケン","印西市","インザイシ","中根","ナカネ",,,,,,,,,
270133400,12,12231,122310035,"270-1334",0,0,"千葉県","チバケン","印西市","インザイシ","西の原","ニシノハラ",,,,,,,,,
270231100,12,12231,122310077,"270-2311",0,0,"千葉県","チバケン","印西市","インザイシ","萩埜","ハギノ",,,,,,,,,
270160100,12,12231,122310078,"270-1601",0,0,"千葉県","チバケン","印西市","インザイシ","萩原","ハギワラ",,,,,,,,,
270133500,12,12231,122310036,"270-1335",0,0,"千葉県","チバケン","印西市","インザイシ","原","ハラ",,,,,,,,,
270134100,12,12231,122310037,"270-1341",0,0,"千葉県","チバケン","印西市","インザイシ","原山","ハラヤマ",,,,,,,,,
270133600,12,12231,122310038,"270-1336",0,0,"千葉県","チバケン","印西市","インザイシ","東の原","ヒガシノハラ",,,,,,,,,
270132400,12,12231,122310039,"270-1324",0,0,"千葉県","チバケン","印西市","インザイシ","平岡","ヒラオカ",,,,,,,,,
270160500,12,12231,122310079,"270-1605",0,0,"千葉県","チバケン","印西市","インザイシ","平賀","ヒラカ",,,,,,,,,
270160600,12,12231,122310080,"270-1606",0,0,"千葉県","チバケン","印西市","インザイシ","平賀学園台","ヒラカガクエンダイ",,,,,,,,,
270169500,12,12231,122310080,"270-1695",1,0,"千葉県","チバケン","印西市","インザイシ","平賀学園台","ヒラカガクエンダイ",,,,,,"順天堂大学","ジユンテンドウダイガク","平賀学園台１丁目１",
270134500,12,12231,122310040,"270-1345",0,0,"千葉県","チバケン","印西市","インザイシ","船尾","フナオ",,,,,,,,,
270133200,12,12231,122310041,"270-1332",0,0,"千葉県","チバケン","印西市","インザイシ","別所","ベッショ",,,,,,,,,
270136100,12,12231,122310042,"270-1361",0,0,"千葉県","チバケン","印西市","インザイシ","発作","ホッサク",,,,,,,,,
270160800,12,12231,122310081,"270-1608",0,0,"千葉県","チバケン","印西市","インザイシ","舞姫","マイヒメ",,,,,,,,,
270135700,12,12231,122310043,"270-1357",0,0,"千葉県","チバケン","印西市","インザイシ","牧の木戸","マキノキド",,,,,,,,,
270133900,12,12231,122310095,"270-1339",0,0,"千葉県","チバケン","印西市","インザイシ","牧の台","マキノダイ",,,,,,,,,
270133100,12,12231,122310094,"270-1331",0,0,"千葉県","チバケン","印西市","インザイシ","牧の原","マキノハラ",,,,,,,,,
270138700,12,12231,122310094,"270-1387",1,0,"千葉県","チバケン","印西市","インザイシ","牧の原","マキノハラ",,,,,,"印西地区消防組合","インザイチクシヨウボウクミアイ","牧の原二丁目３番地",
270230700,12,12231,122310082,"270-2307",0,0,"千葉県","チバケン","印西市","インザイシ","松木","マツキ",,,,,,,,,
270134400,12,12231,122310044,"270-1344",0,0,"千葉県","チバケン","印西市","インザイシ","松崎","マツザキ",,,,,,,,,
270133800,12,12231,122310045,"270-1338",0,0,"千葉県","チバケン","印西市","インザイシ","松崎台","マツザキダイ",,,,,,,,,
270160200,12,12231,122310083,"270-1602",0,0,"千葉県","チバケン","印西市","インザイシ","松虫","マツムシ",,,,,,,,,
270160700,12,12231,122310084,"270-1607",0,0,"千葉県","チバケン","印西市","インザイシ","美瀬","ミセ",,,,,,,,,
270169300,12,12231,122310084,"270-1693",1,0,"千葉県","チバケン","印西市","インザイシ","美瀬","ミセ",,,,,,"印西市役所　印旛支所","インザイシヤクシヨ　インバシシヨ","美瀬一丁目２５番地",
270233100,12,12231,122310085,"270-2331",0,0,"千葉県","チバケン","印西市","インザイシ","みどり台","ミドリダイ",,,,,,,,,
270135400,12,12231,122310046,"270-1354",0,0,"千葉県","チバケン","印西市","インザイシ","武西","ムザイ",,,,,,,,,
270135500,12,12231,122310047,"270-1355",0,0,"千葉県","チバケン","印西市","インザイシ","武西学園台","ムザイガクエンダイ",,,,,,,,,
270138200,12,12231,122310047,"270-1382",1,0,"千葉県","チバケン","印西市","インザイシ","武西学園台","ムザイガクエンダイ",,,,,,"東京電機大学　千葉ニュータウンキャンパス","トウキヨウデンキダイガク　チバニユ－タウンキヤンパス","武西学園台２丁目１２００",
270139800,12,12231,122310047,"270-1398",1,0,"千葉県","チバケン","印西市","インザイシ","武西学園台","ムザイガクエンダイ",,,,,,"ソフトバンクテレコム　株式会社","ソフトバンクテレコム　カブシキガイシヤ","武西学園台一丁目１番１号",
270230800,12,12231,122310086,"270-2308",0,0,"千葉県","チバケン","印西市","インザイシ","本埜小林","モトノコバヤシ",,,,,,,,,
270232100,12,12231,122310087,"270-2321",0,0,"千葉県","チバケン","印西市","インザイシ","物木","モノキ",,,,,,,,,
270161500,12,12231,122310088,"270-1615",0,0,"千葉県","チバケン","印西市","インザイシ","師戸","モロト",,,,,,,,,
270160400,12,12231,122310089,"270-1604",0,0,"千葉県","チバケン","印西市","インザイシ","山田","ヤマダ",,,,,,,,,
270161700,12,12231,122310090,"270-1617",0,0,"千葉県","チバケン","印西市","インザイシ","吉田","ヨシダ",,,,,,,,,
270160300,12,12231,122310091,"270-1603",0,0,"千葉県","チバケン","印西市","インザイシ","吉高","ヨシタカ",,,,,,,,,
270232700,12,12231,122310092,"270-2327",0,0,"千葉県","チバケン","印西市","インザイシ","竜腹寺","リュウフクジ",,,,,,,,,
270239300,12,12231,122310092,"270-2393",1,0,"千葉県","チバケン","印西市","インザイシ","竜腹寺","リュウフクジ",,,,,,"マブチモーター","マブチモ－タ－","竜腹寺２８０",
270160900,12,12231,122310093,"270-1609",0,0,"千葉県","チバケン","印西市","インザイシ","若萩","ワカハギ",,,,,,,,,
270140000,12,12232,122320000,"270-1400",0,0,"千葉県","チバケン","白井市","シロイシ",,"　","（該当なし）",,,,,,,,
270142500,12,12232,122320001,"270-1425",0,0,"千葉県","チバケン","白井市","シロイシ","池の上","イケノカミ",,,,,,,,,
270140100,12,12232,122320002,"270-1401",0,0,"千葉県","チバケン","白井市","シロイシ","今井","イマイ",,,,,,,,,
270143400,12,12232,122320003,"270-1434",0,0,"千葉県","チバケン","白井市","シロイシ","大山口","オオヤマグチ",,,,,,,,,
270140400,12,12232,122320004,"270-1404",0,0,"千葉県","チバケン","白井市","シロイシ","折立","オリタテ",,,,,,,,,
270140300,12,12232,122320005,"270-1403",0,0,"千葉県","チバケン","白井市","シロイシ","河原子","カワラゴ",,,,,,,,,
270143700,12,12232,122320006,"270-1437",0,0,"千葉県","チバケン","白井市","シロイシ","木","キ",,,,,,,,,
270141500,12,12232,122320007,"270-1415",0,0,"千葉県","チバケン","白井市","シロイシ","清戸","キヨド",,,,,,,,,
270143300,12,12232,122320008,"270-1433",0,0,"千葉県","チバケン","白井市","シロイシ","けやき台","ケヤキダイ",,,,,,,,,
270141200,12,12232,122320009,"270-1412",0,0,"千葉県","チバケン","白井市","シロイシ","桜台","サクラダイ",,,,,,,,,
270149300,12,12232,122320009,"270-1493",1,0,"千葉県","チバケン","白井市","シロイシ","桜台","サクラダイ",,,,,,"社会保険大学校","シヤカイホケンダイガクコウ","桜台１丁目４",
270149600,12,12232,122320009,"270-1496",1,0,"千葉県","チバケン","白井市","シロイシ","桜台","サクラダイ",,,,,,"信組情報サービス　（株）","シンクミジヨウホウサ－ビス　（カブ）","桜台１丁目２",
270142600,12,12232,122320010,"270-1426",0,0,"千葉県","チバケン","白井市","シロイシ","笹塚","ササヅカ",,,,,,,,,
270141600,12,12232,122320011,"270-1416",0,0,"千葉県","チバケン","白井市","シロイシ","神々廻","シシバ",,,,,,,,,
270143500,12,12232,122320012,"270-1435",0,0,"千葉県","チバケン","白井市","シロイシ","清水口","シミズグチ",,,,,,,,,
270142100,12,12232,122320013,"270-1421",0,0,"千葉県","チバケン","白井市","シロイシ","白井","シロイ",,,,,,,,,
270143900,12,12232,122320014,"270-1439",0,0,"千葉県","チバケン","白井市","シロイシ","大松","ダイマツ",,,,,,,,,
270140500,12,12232,122320015,"270-1405",0,0,"千葉県","チバケン","白井市","シロイシ","富塚","トミツカ",,,,,,,,,
270141100,12,12232,122320016,"270-1411",0,0,"千葉県","チバケン","白井市","シロイシ","十余一","トヨイチ",,,,,,,,,
270140700,12,12232,122320017,"270-1407",0,0,"千葉県","チバケン","白井市","シロイシ","名内","ナウチ",,,,,,,,,
270140600,12,12232,122320018,"270-1406",0,0,"千葉県","チバケン","白井市","シロイシ","中","ナカ",,,,,,,,,
270149500,12,12232,122320018,"270-1495",1,0,"千葉県","チバケン","白井市","シロイシ","中","ナカ",,,,,,"フクダ電子　（株）","フクダデンシ　（カブ）","中３０５－１",
270143600,12,12232,122320019,"270-1436",0,0,"千葉県","チバケン","白井市","シロイシ","七次台","ナナツギダイ",,,,,,,,,
270140800,12,12232,122320020,"270-1408",0,0,"千葉県","チバケン","白井市","シロイシ","西白井","ニシシロイ",,,,,,,,,
270143100,12,12232,122320021,"270-1431",0,0,"千葉県","チバケン","白井市","シロイシ","根","ネ",,,,,,,,,
270143800,12,12232,122320022,"270-1438",0,0,"千葉県","チバケン","白井市","シロイシ","野口","ノグチ",,,,,,,,,
270140200,12,12232,122320023,"270-1402",0,0,"千葉県","チバケン","白井市","シロイシ","平塚","ヒラツカ",,,,,,,,,
270142200,12,12232,122320024,"270-1422",0,0,"千葉県","チバケン","白井市","シロイシ","復","フク",,,,,,,,,
270149200,12,12232,122320024,"270-1492",1,0,"千葉県","チバケン","白井市","シロイシ","復","フク",,,,,,"白井市役所","シロイシヤクシヨ","復１１２３",
270143200,12,12232,122320025,"270-1432",0,0,"千葉県","チバケン","白井市","シロイシ","冨士","フジ",,,,,,,,,
270142400,12,12232,122320026,"270-1424",0,0,"千葉県","チバケン","白井市","シロイシ","堀込","ホリゴメ",,,,,,,,,
270142300,12,12232,122320027,"270-1423",0,0,"千葉県","チバケン","白井市","シロイシ","南山","ミナミヤマ",,,,,,,,,
270141300,12,12232,122320028,"270-1413",0,0,"千葉県","チバケン","白井市","シロイシ","武西","ムザイ",,,,,,,,,
270141400,12,12232,122320029,"270-1414",0,0,"千葉県","チバケン","白井市","シロイシ","谷田","ヤタ",,,,,,,,,
286020000,12,12233,122330000,"286-0200",0,0,"千葉県","チバケン","富里市","トミサトシ",,"　","（該当なし）",,,,,,,,
286020400,12,12233,122330001,"286-0204",0,0,"千葉県","チバケン","富里市","トミサトシ","大和","オオワ",,,,,,,,,
286020300,12,12233,122330002,"286-0203",0,0,"千葉県","チバケン","富里市","トミサトシ","久能","クノウ",,,,,,,,,
286021600,12,12233,122330003,"286-0216",0,0,"千葉県","チバケン","富里市","トミサトシ","高野","コウヤ",,,,,,,,,
286021100,12,12233,122330004,"286-0211",0,0,"千葉県","チバケン","富里市","トミサトシ","御料","ゴリョウ",,,,,,,,,
286022300,12,12233,122330005,"286-0223",0,0,"千葉県","チバケン","富里市","トミサトシ","新中沢","シンナカザワ",,,,,,,,,
286021300,12,12233,122330006,"286-0213",0,0,"千葉県","チバケン","富里市","トミサトシ","高松","タカマツ",,,,,,,,,
286021400,12,12233,122330007,"286-0214",0,0,"千葉県","チバケン","富里市","トミサトシ","立沢","タツザワ",,,,,,,,,
286021500,12,12233,122330008,"286-0215",0,0,"千葉県","チバケン","富里市","トミサトシ","立沢新田","タツザワシンデン",,,,,,,,,
286021200,12,12233,122330009,"286-0212",0,0,"千葉県","チバケン","富里市","トミサトシ","十倉","トクラ",,,,,,,,,
286022200,12,12233,122330010,"286-0222",0,0,"千葉県","チバケン","富里市","トミサトシ","中沢","ナカザワ",,,,,,,,,
286022100,12,12233,122330011,"286-0221",0,0,"千葉県","チバケン","富里市","トミサトシ","七栄","ナナエ",,,,,,,,,
286029200,12,12233,122330011,"286-0292",1,0,"千葉県","チバケン","富里市","トミサトシ","七栄","ナナエ",,,,,,"富里市役所","トミサトシヤクシヨ","七栄６５２－１",
286022400,12,12233,122330012,"286-0224",0,0,"千葉県","チバケン","富里市","トミサトシ","新橋","ニッパシ",,,,,,,,,
286020500,12,12233,122330013,"286-0205",0,0,"千葉県","チバケン","富里市","トミサトシ","根木名","ネコナ",,,,,,,,,
286020200,12,12233,122330014,"286-0202",0,0,"千葉県","チバケン","富里市","トミサトシ","日吉倉","ヒヨシクラ",,,,,,,,,
286020100,12,12233,122330015,"286-0201",0,0,"千葉県","チバケン","富里市","トミサトシ","日吉台","ヒヨシダイ",,,,,,,,,
286022500,12,12233,122330016,"286-0225",0,0,"千葉県","チバケン","富里市","トミサトシ","美沢","ミサワ",,,,,,,,,
299240000,12,12234,122340000,"299-2400",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ",,"　","（該当なし）",,,,,,,,
294082100,12,12234,122340001,"294-0821",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","明石","アカシ",,,,,,,,,
299220100,12,12234,122340002,"299-2201",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","荒川","アラカワ",,,,,,,,,
299252200,12,12234,122340003,"299-2522",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","安馬谷","アンバヤ",,,,,,,,,
294081200,12,12234,122340004,"294-0812",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","池之内","イケノウチ",,,,,,,,,
299251500,12,12234,122340005,"299-2515",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","石神","イシガミ",,,,,,,,,
299250300,12,12234,122340006,"299-2503",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","石堂","イシドウ",,,,,,,,,
299250200,12,12234,122340007,"299-2502",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","石堂原","イシドウハラ",,,,,,,,,
299222600,12,12234,122340008,"299-2226",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","市部","イチブ",,,,,,,,,
299220500,12,12234,122340009,"299-2205",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","犬掛","イヌカケ",,,,,,,,,
299221200,12,12234,122340010,"299-2212",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","井野","イノ",,,,,,,,,
299251200,12,12234,122340011,"299-2512",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","岩糸","イワイト",,,,,,,,,
299259201,12,12234,122340011,"299-2592",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","岩糸","イワイト",,,,,,"南房総市役所　丸山分庁舎","ミナミボウソウシヤクシヨ　マルヤマブンチヨウシヤ","岩糸２４８９番地",
299259200,12,12234,122340011,"299-2592",1,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","岩糸","イワイト",,,,,,"南房総市役所　丸山地域センター","ミナミボウソウシヤクシヨ　マルヤマチイキセンタ－","岩糸２４８９番地",
294080400,12,12234,122340012,"294-0804",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","海老敷","エビシキ",,,,,,,,,
299250700,12,12234,122340013,"299-2507",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","大井","オオイ",,,,,,,,,
294081700,12,12234,122340014,"294-0817",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","大学口","オオガクチ",,,,,,,,,
299251100,12,12234,122340015,"299-2511",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","小戸","オド",,,,,,,,,
294080600,12,12234,122340016,"294-0806",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","上滝田","カミタキダ",,,,,,,,,
294082500,12,12234,122340017,"294-0825",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","上堀","カミホリ",,,,,,,,,
299252500,12,12234,122340018,"299-2525",0,0,"千葉県","チバケン","南房総市","ミナミボウソウシ","加茂","カモ",,,,,,,,,
